[PC Hunter Standard][IDT]: 1536
Cpu序号		序号		函数名称		段选择子		当前函数地址		Hook		原始函数地址		当前函数地址所在模块
5		6D		KiUnexpectedInterrupt61		0x02		0xFFFFF804601315E8		-		0xFFFFF804601315E8		C:\Windows\system32\ntoskrnl.exe
5		6E		KiUnexpectedInterrupt62		0x02		0xFFFFF804601315F0		-		0xFFFFF804601315F0		C:\Windows\system32\ntoskrnl.exe
5		6F		KiUnexpectedInterrupt63		0x02		0xFFFFF804601315F8		-		0xFFFFF804601315F8		C:\Windows\system32\ntoskrnl.exe
5		70		KiUnexpectedInterrupt64		0x02		0xFFFFF80460131600		-		0xFFFFF80460131600		C:\Windows\system32\ntoskrnl.exe
5		71		KiUnexpectedInterrupt65		0x02		0xFFFFF80460131608		-		0xFFFFF80460131608		C:\Windows\system32\ntoskrnl.exe
5		72		KiUnexpectedInterrupt66		0x02		0xFFFFF80460131610		-		0xFFFFF80460131610		C:\Windows\system32\ntoskrnl.exe
5		73		KiUnexpectedInterrupt67		0x02		0xFFFFF80460131618		-		0xFFFFF80460131618		C:\Windows\system32\ntoskrnl.exe
5		74		KiUnexpectedInterrupt68		0x02		0xFFFFF80460131620		-		0xFFFFF80460131620		C:\Windows\system32\ntoskrnl.exe
5		75		KiUnexpectedInterrupt69		0x02		0xFFFFF80460131628		-		0xFFFFF80460131628		C:\Windows\system32\ntoskrnl.exe
5		76		KiUnexpectedInterrupt70		0x02		0xFFFFF80460131630		-		0xFFFFF80460131630		C:\Windows\system32\ntoskrnl.exe
5		77		KiUnexpectedInterrupt71		0x02		0xFFFFF80460131638		-		0xFFFFF80460131638		C:\Windows\system32\ntoskrnl.exe
5		78		KiUnexpectedInterrupt72		0x02		0xFFFFF80460131640		-		0xFFFFF80460131640		C:\Windows\system32\ntoskrnl.exe
5		79		KiUnexpectedInterrupt73		0x02		0xFFFFF80460131648		-		0xFFFFF80460131648		C:\Windows\system32\ntoskrnl.exe
5		7A		KiUnexpectedInterrupt74		0x02		0xFFFFF80460131650		-		0xFFFFF80460131650		C:\Windows\system32\ntoskrnl.exe
5		7B		KiUnexpectedInterrupt75		0x02		0xFFFFF80460131658		-		0xFFFFF80460131658		C:\Windows\system32\ntoskrnl.exe
5		7C		KiUnexpectedInterrupt76		0x02		0xFFFFF80460131660		-		0xFFFFF80460131660		C:\Windows\system32\ntoskrnl.exe
5		7D		KiUnexpectedInterrupt77		0x02		0xFFFFF80460131668		-		0xFFFFF80460131668		C:\Windows\system32\ntoskrnl.exe
5		7E		KiUnexpectedInterrupt78		0x02		0xFFFFF80460131670		-		0xFFFFF80460131670		C:\Windows\system32\ntoskrnl.exe
5		7F		KiUnexpectedInterrupt79		0x02		0xFFFFF80460131678		-		0xFFFFF80460131678		C:\Windows\system32\ntoskrnl.exe
5		80		KiUnexpectedInterrupt80		0x02		0xFFFFF80460131680		-		0xFFFFF80460131680		C:\Windows\system32\ntoskrnl.exe
5		81		KiUnexpectedInterrupt81		0x02		0xFFFFF80460131688		-		0xFFFFF80460131688		C:\Windows\system32\ntoskrnl.exe
5		82		KiUnexpectedInterrupt82		0x02		0xFFFFF80460131690		-		0xFFFFF80460131690		C:\Windows\system32\ntoskrnl.exe
5		83		KiUnexpectedInterrupt83		0x02		0xFFFFF80460131698		-		0xFFFFF80460131698		C:\Windows\system32\ntoskrnl.exe
5		84		KiUnexpectedInterrupt84		0x02		0xFFFFF804601316A0		-		0xFFFFF804601316A0		C:\Windows\system32\ntoskrnl.exe
5		85		KiUnexpectedInterrupt85		0x02		0xFFFFF804601316A8		-		0xFFFFF804601316A8		C:\Windows\system32\ntoskrnl.exe
5		86		KiUnexpectedInterrupt86		0x02		0xFFFFF804601316B0		-		0xFFFFF804601316B0		C:\Windows\system32\ntoskrnl.exe
5		87		KiUnexpectedInterrupt87		0x02		0xFFFFF804601316B8		-		0xFFFFF804601316B8		C:\Windows\system32\ntoskrnl.exe
5		88		KiUnexpectedInterrupt88		0x02		0xFFFFF804601316C0		-		0xFFFFF804601316C0		C:\Windows\system32\ntoskrnl.exe
5		89		KiUnexpectedInterrupt89		0x02		0xFFFFF804601316C8		-		0xFFFFF804601316C8		C:\Windows\system32\ntoskrnl.exe
5		8A		KiUnexpectedInterrupt90		0x02		0xFFFFF804601316D0		-		0xFFFFF804601316D0		C:\Windows\system32\ntoskrnl.exe
5		8B		KiUnexpectedInterrupt91		0x02		0xFFFFF804601316D8		-		0xFFFFF804601316D8		C:\Windows\system32\ntoskrnl.exe
5		8C		KiUnexpectedInterrupt92		0x02		0xFFFFF804601316E0		-		0xFFFFF804601316E0		C:\Windows\system32\ntoskrnl.exe
5		8D		KiUnexpectedInterrupt93		0x02		0xFFFFF804601316E8		-		0xFFFFF804601316E8		C:\Windows\system32\ntoskrnl.exe
5		8E		KiUnexpectedInterrupt94		0x02		0xFFFFF804601316F0		-		0xFFFFF804601316F0		C:\Windows\system32\ntoskrnl.exe
5		8F		KiUnexpectedInterrupt95		0x02		0xFFFFF804601316F8		-		0xFFFFF804601316F8		C:\Windows\system32\ntoskrnl.exe
5		90		KiUnexpectedInterrupt96		0x02		0xFFFFF80460131700		-		0xFFFFF80460131700		C:\Windows\system32\ntoskrnl.exe
5		91		KiUnexpectedInterrupt97		0x02		0xFFFFF80460131708		-		0xFFFFF80460131708		C:\Windows\system32\ntoskrnl.exe
5		92		KiUnexpectedInterrupt98		0x02		0xFFFFF80460131710		-		0xFFFFF80460131710		C:\Windows\system32\ntoskrnl.exe
5		93		KiUnexpectedInterrupt99		0x02		0xFFFFF80460131718		-		0xFFFFF80460131718		C:\Windows\system32\ntoskrnl.exe
5		94		KiUnexpectedInterrupt100		0x02		0xFFFFF80460131720		-		0xFFFFF80460131720		C:\Windows\system32\ntoskrnl.exe
5		95		KiUnexpectedInterrupt101		0x02		0xFFFFF80460131728		-		0xFFFFF80460131728		C:\Windows\system32\ntoskrnl.exe
5		96		KiUnexpectedInterrupt102		0x02		0xFFFFF80460131730		-		0xFFFFF80460131730		C:\Windows\system32\ntoskrnl.exe
5		97		KiUnexpectedInterrupt103		0x02		0xFFFFF80460131738		-		0xFFFFF80460131738		C:\Windows\system32\ntoskrnl.exe
5		98		KiUnexpectedInterrupt104		0x02		0xFFFFF80460131740		-		0xFFFFF80460131740		C:\Windows\system32\ntoskrnl.exe
5		99		KiUnexpectedInterrupt105		0x02		0xFFFFF80460131748		-		0xFFFFF80460131748		C:\Windows\system32\ntoskrnl.exe
5		9A		KiUnexpectedInterrupt106		0x02		0xFFFFF80460131750		-		0xFFFFF80460131750		C:\Windows\system32\ntoskrnl.exe
5		9B		KiUnexpectedInterrupt107		0x02		0xFFFFF80460131758		-		0xFFFFF80460131758		C:\Windows\system32\ntoskrnl.exe
5		9C		KiUnexpectedInterrupt108		0x02		0xFFFFF80460131760		-		0xFFFFF80460131760		C:\Windows\system32\ntoskrnl.exe
5		9D		KiUnexpectedInterrupt109		0x02		0xFFFFF80460131768		-		0xFFFFF80460131768		C:\Windows\system32\ntoskrnl.exe
5		9E		KiUnexpectedInterrupt110		0x02		0xFFFFF80460131770		-		0xFFFFF80460131770		C:\Windows\system32\ntoskrnl.exe
5		9F		KiUnexpectedInterrupt111		0x02		0xFFFFF80460131778		-		0xFFFFF80460131778		C:\Windows\system32\ntoskrnl.exe
5		A0		KiUnexpectedInterrupt112		0x02		0xFFFFF80460131780		-		0xFFFFF80460131780		C:\Windows\system32\ntoskrnl.exe
5		A1		KiUnexpectedInterrupt113		0x02		0xFFFFF80460131788		-		0xFFFFF80460131788		C:\Windows\system32\ntoskrnl.exe
5		A2		KiUnexpectedInterrupt114		0x02		0xFFFFF80460131790		-		0xFFFFF80460131790		C:\Windows\system32\ntoskrnl.exe
5		A3		KiUnexpectedInterrupt115		0x02		0xFFFFF80460131798		-		0xFFFFF80460131798		C:\Windows\system32\ntoskrnl.exe
5		A4		KiUnexpectedInterrupt116		0x02		0xFFFFF804601317A0		-		0xFFFFF804601317A0		C:\Windows\system32\ntoskrnl.exe
5		A5		KiUnexpectedInterrupt117		0x02		0xFFFFF804601317A8		-		0xFFFFF804601317A8		C:\Windows\system32\ntoskrnl.exe
5		A6		KiUnexpectedInterrupt118		0x02		0xFFFFF804601317B0		-		0xFFFFF804601317B0		C:\Windows\system32\ntoskrnl.exe
5		A7		KiUnexpectedInterrupt119		0x02		0xFFFFF804601317B8		-		0xFFFFF804601317B8		C:\Windows\system32\ntoskrnl.exe
5		A8		KiUnexpectedInterrupt120		0x02		0xFFFFF804601317C0		-		0xFFFFF804601317C0		C:\Windows\system32\ntoskrnl.exe
5		A9		KiUnexpectedInterrupt121		0x02		0xFFFFF804601317C8		-		0xFFFFF804601317C8		C:\Windows\system32\ntoskrnl.exe
5		AA		KiUnexpectedInterrupt122		0x02		0xFFFFF804601317D0		-		0xFFFFF804601317D0		C:\Windows\system32\ntoskrnl.exe
5		AB		KiUnexpectedInterrupt123		0x02		0xFFFFF804601317D8		-		0xFFFFF804601317D8		C:\Windows\system32\ntoskrnl.exe
5		AC		KiUnexpectedInterrupt124		0x02		0xFFFFF804601317E0		-		0xFFFFF804601317E0		C:\Windows\system32\ntoskrnl.exe
5		AD		KiUnexpectedInterrupt125		0x02		0xFFFFF804601317E8		-		0xFFFFF804601317E8		C:\Windows\system32\ntoskrnl.exe
5		AE		KiUnexpectedInterrupt126		0x02		0xFFFFF804601317F0		-		0xFFFFF804601317F0		C:\Windows\system32\ntoskrnl.exe
5		AF		KiUnexpectedInterrupt127		0x02		0xFFFFF804601317F8		-		0xFFFFF804601317F8		C:\Windows\system32\ntoskrnl.exe
5		B0		KiUnexpectedInterrupt128		0x02		0xFFFFF80460131800		-		0xFFFFF80460131800		C:\Windows\system32\ntoskrnl.exe
5		B1		KiUnexpectedInterrupt129		0x02		0xFFFFF80460131808		-		0xFFFFF80460131808		C:\Windows\system32\ntoskrnl.exe
5		B2		KiUnexpectedInterrupt130		0x02		0xFFFFF80460131810		-		0xFFFFF80460131810		C:\Windows\system32\ntoskrnl.exe
5		B3		KiUnexpectedInterrupt131		0x02		0xFFFFF80460131818		-		0xFFFFF80460131818		C:\Windows\system32\ntoskrnl.exe
5		B4		KiUnexpectedInterrupt132		0x02		0xFFFFF80460131820		-		0xFFFFF80460131820		C:\Windows\system32\ntoskrnl.exe
5		B5		KiUnexpectedInterrupt133		0x02		0xFFFFF80460131828		-		0xFFFFF80460131828		C:\Windows\system32\ntoskrnl.exe
5		B6		KiUnexpectedInterrupt134		0x02		0xFFFFF80460131830		-		0xFFFFF80460131830		C:\Windows\system32\ntoskrnl.exe
5		B7		KiUnexpectedInterrupt135		0x02		0xFFFFF80460131838		-		0xFFFFF80460131838		C:\Windows\system32\ntoskrnl.exe
5		B8		KiUnexpectedInterrupt136		0x02		0xFFFFF80460131840		-		0xFFFFF80460131840		C:\Windows\system32\ntoskrnl.exe
5		B9		KiUnexpectedInterrupt137		0x02		0xFFFFF80460131848		-		0xFFFFF80460131848		C:\Windows\system32\ntoskrnl.exe
5		BA		KiUnexpectedInterrupt138		0x02		0xFFFFF80460131850		-		0xFFFFF80460131850		C:\Windows\system32\ntoskrnl.exe
5		BB		KiUnexpectedInterrupt139		0x02		0xFFFFF80460131858		-		0xFFFFF80460131858		C:\Windows\system32\ntoskrnl.exe
5		BC		KiUnexpectedInterrupt140		0x02		0xFFFFF80460131860		-		0xFFFFF80460131860		C:\Windows\system32\ntoskrnl.exe
5		BD		KiUnexpectedInterrupt141		0x02		0xFFFFF80460131868		-		0xFFFFF80460131868		C:\Windows\system32\ntoskrnl.exe
5		BE		KiUnexpectedInterrupt142		0x02		0xFFFFF80460131870		-		0xFFFFF80460131870		C:\Windows\system32\ntoskrnl.exe
5		BF		KiUnexpectedInterrupt143		0x02		0xFFFFF80460131878		-		0xFFFFF80460131878		C:\Windows\system32\ntoskrnl.exe
5		C0		KiUnexpectedInterrupt144		0x02		0xFFFFF80460131880		-		0xFFFFF80460131880		C:\Windows\system32\ntoskrnl.exe
5		C1		KiUnexpectedInterrupt145		0x02		0xFFFFF80460131888		-		0xFFFFF80460131888		C:\Windows\system32\ntoskrnl.exe
5		C2		KiUnexpectedInterrupt146		0x02		0xFFFFF80460131890		-		0xFFFFF80460131890		C:\Windows\system32\ntoskrnl.exe
5		C3		KiUnexpectedInterrupt147		0x02		0xFFFFF80460131898		-		0xFFFFF80460131898		C:\Windows\system32\ntoskrnl.exe
5		C4		KiUnexpectedInterrupt148		0x02		0xFFFFF804601318A0		-		0xFFFFF804601318A0		C:\Windows\system32\ntoskrnl.exe
5		C5		KiUnexpectedInterrupt149		0x02		0xFFFFF804601318A8		-		0xFFFFF804601318A8		C:\Windows\system32\ntoskrnl.exe
5		C6		KiUnexpectedInterrupt150		0x02		0xFFFFF804601318B0		-		0xFFFFF804601318B0		C:\Windows\system32\ntoskrnl.exe
5		C7		KiUnexpectedInterrupt151		0x02		0xFFFFF804601318B8		-		0xFFFFF804601318B8		C:\Windows\system32\ntoskrnl.exe
5		C8		KiUnexpectedInterrupt152		0x02		0xFFFFF804601318C0		-		0xFFFFF804601318C0		C:\Windows\system32\ntoskrnl.exe
5		C9		KiUnexpectedInterrupt153		0x02		0xFFFFF804601318C8		-		0xFFFFF804601318C8		C:\Windows\system32\ntoskrnl.exe
5		CA		KiUnexpectedInterrupt154		0x02		0xFFFFF804601318D0		-		0xFFFFF804601318D0		C:\Windows\system32\ntoskrnl.exe
5		CB		KiUnexpectedInterrupt155		0x02		0xFFFFF804601318D8		-		0xFFFFF804601318D8		C:\Windows\system32\ntoskrnl.exe
5		CC		KiUnexpectedInterrupt156		0x02		0xFFFFF804601318E0		-		0xFFFFF804601318E0		C:\Windows\system32\ntoskrnl.exe
5		CD		KiUnexpectedInterrupt157		0x02		0xFFFFF804601318E8		-		0xFFFFF804601318E8		C:\Windows\system32\ntoskrnl.exe
5		CE		KiUnexpectedInterrupt158		0x02		0xFFFFF804601318F0		-		0xFFFFF804601318F0		C:\Windows\system32\ntoskrnl.exe
5		CF		KiUnexpectedInterrupt159		0x02		0xFFFFF804601318F8		-		0xFFFFF804601318F8		C:\Windows\system32\ntoskrnl.exe
5		D0		KiUnexpectedInterrupt160		0x02		0xFFFFF80460131900		-		0xFFFFF80460131900		C:\Windows\system32\ntoskrnl.exe
5		D1		KiUnexpectedInterrupt161		0x02		0xFFFFF80460131908		-		0xFFFFF80460131908		C:\Windows\system32\ntoskrnl.exe
5		D2		KiUnexpectedInterrupt162		0x02		0xFFFFF80460131910		-		0xFFFFF80460131910		C:\Windows\system32\ntoskrnl.exe
5		D3		KiUnexpectedInterrupt163		0x02		0xFFFFF80460131918		-		0xFFFFF80460131918		C:\Windows\system32\ntoskrnl.exe
5		D4		KiUnexpectedInterrupt164		0x02		0xFFFFF80460131920		-		0xFFFFF80460131920		C:\Windows\system32\ntoskrnl.exe
5		D5		KiUnexpectedInterrupt165		0x02		0xFFFFF80460131928		-		0xFFFFF80460131928		C:\Windows\system32\ntoskrnl.exe
5		D6		KiUnexpectedInterrupt166		0x02		0xFFFFF80460131930		-		0xFFFFF80460131930		C:\Windows\system32\ntoskrnl.exe
5		D7		KiUnexpectedInterrupt167		0x02		0xFFFFF80460131938		-		0xFFFFF80460131938		C:\Windows\system32\ntoskrnl.exe
5		D8		KiUnexpectedInterrupt168		0x02		0xFFFFF80460131940		-		0xFFFFF80460131940		C:\Windows\system32\ntoskrnl.exe
5		D9		KiUnexpectedInterrupt169		0x02		0xFFFFF80460131948		-		0xFFFFF80460131948		C:\Windows\system32\ntoskrnl.exe
5		DA		KiUnexpectedInterrupt170		0x02		0xFFFFF80460131950		-		0xFFFFF80460131950		C:\Windows\system32\ntoskrnl.exe
5		DB		KiUnexpectedInterrupt171		0x02		0xFFFFF80460131958		-		0xFFFFF80460131958		C:\Windows\system32\ntoskrnl.exe
5		DC		KiUnexpectedInterrupt172		0x02		0xFFFFF80460131960		-		0xFFFFF80460131960		C:\Windows\system32\ntoskrnl.exe
5		DD		KiUnexpectedInterrupt173		0x02		0xFFFFF80460131968		-		0xFFFFF80460131968		C:\Windows\system32\ntoskrnl.exe
5		DE		KiUnexpectedInterrupt174		0x02		0xFFFFF80460131970		-		0xFFFFF80460131970		C:\Windows\system32\ntoskrnl.exe
5		DF		KiUnexpectedInterrupt175		0x02		0xFFFFF80460131978		-		0xFFFFF80460131978		C:\Windows\system32\ntoskrnl.exe
5		E0		KiUnexpectedInterrupt176		0x02		0xFFFFF80460131980		-		0xFFFFF80460131980		C:\Windows\system32\ntoskrnl.exe
5		E1		KiUnexpectedInterrupt177		0x02		0xFFFFF80460131200		-		0xFFFFF80460131200		C:\Windows\system32\ntoskrnl.exe
5		E2		KiUnexpectedInterrupt178		0x02		0xFFFFF80460131990		-		0xFFFFF80460131990		C:\Windows\system32\ntoskrnl.exe
5		E3		KiUnexpectedInterrupt179		0x02		0xFFFFF80460131998		-		0xFFFFF80460131998		C:\Windows\system32\ntoskrnl.exe
5		E4		KiUnexpectedInterrupt180		0x02		0xFFFFF804601319A0		-		0xFFFFF804601319A0		C:\Windows\system32\ntoskrnl.exe
5		E5		KiUnexpectedInterrupt181		0x02		0xFFFFF804601319A8		-		0xFFFFF804601319A8		C:\Windows\system32\ntoskrnl.exe
5		E6		KiUnexpectedInterrupt182		0x02		0xFFFFF804601319B0		-		0xFFFFF804601319B0		C:\Windows\system32\ntoskrnl.exe
5		E7		KiUnexpectedInterrupt183		0x02		0xFFFFF804601319B8		-		0xFFFFF804601319B8		C:\Windows\system32\ntoskrnl.exe
5		E8		KiUnexpectedInterrupt184		0x02		0xFFFFF804601319C0		-		0xFFFFF804601319C0		C:\Windows\system32\ntoskrnl.exe
5		E9		KiUnexpectedInterrupt185		0x02		0xFFFFF804601319C8		-		0xFFFFF804601319C8		C:\Windows\system32\ntoskrnl.exe
5		EA		KiUnexpectedInterrupt186		0x02		0xFFFFF804601319D0		-		0xFFFFF804601319D0		C:\Windows\system32\ntoskrnl.exe
5		EB		KiUnexpectedInterrupt187		0x02		0xFFFFF804601319D8		-		0xFFFFF804601319D8		C:\Windows\system32\ntoskrnl.exe
5		EC		KiUnexpectedInterrupt188		0x02		0xFFFFF804601319E0		-		0xFFFFF804601319E0		C:\Windows\system32\ntoskrnl.exe
5		ED		KiUnexpectedInterrupt189		0x02		0xFFFFF804601319E8		-		0xFFFFF804601319E8		C:\Windows\system32\ntoskrnl.exe
5		EE		KiUnexpectedInterrupt190		0x02		0xFFFFF804601319F0		-		0xFFFFF804601319F0		C:\Windows\system32\ntoskrnl.exe
5		EF		KiUnexpectedInterrupt191		0x02		0xFFFFF804601319F8		-		0xFFFFF804601319F8		C:\Windows\system32\ntoskrnl.exe
5		F0		KiUnexpectedInterrupt192		0x02		0xFFFFF80460131A00		-		0xFFFFF80460131A00		C:\Windows\system32\ntoskrnl.exe
5		F1		KiUnexpectedInterrupt193		0x02		0xFFFFF80460131A08		-		0xFFFFF80460131A08		C:\Windows\system32\ntoskrnl.exe
5		F2		KiUnexpectedInterrupt194		0x02		0xFFFFF80460131A10		-		0xFFFFF80460131A10		C:\Windows\system32\ntoskrnl.exe
5		F3		KiUnexpectedInterrupt195		0x02		0xFFFFF80460131A18		-		0xFFFFF80460131A18		C:\Windows\system32\ntoskrnl.exe
5		F4		KiUnexpectedInterrupt196		0x02		0xFFFFF80460131A20		-		0xFFFFF80460131A20		C:\Windows\system32\ntoskrnl.exe
5		F5		KiUnexpectedInterrupt197		0x02		0xFFFFF80460131A28		-		0xFFFFF80460131A28		C:\Windows\system32\ntoskrnl.exe
5		F6		KiUnexpectedInterrupt198		0x02		0xFFFFF80460131A30		-		0xFFFFF80460131A30		C:\Windows\system32\ntoskrnl.exe
5		F7		KiUnexpectedInterrupt199		0x02		0xFFFFF80460131A38		-		0xFFFFF80460131A38		C:\Windows\system32\ntoskrnl.exe
5		F8		KiUnexpectedInterrupt200		0x02		0xFFFFF80460131A40		-		0xFFFFF80460131A40		C:\Windows\system32\ntoskrnl.exe
5		F9		KiUnexpectedInterrupt201		0x02		0xFFFFF80460131A48		-		0xFFFFF80460131A48		C:\Windows\system32\ntoskrnl.exe
5		FA		KiUnexpectedInterrupt202		0x02		0xFFFFF80460131A50		-		0xFFFFF80460131A50		C:\Windows\system32\ntoskrnl.exe
5		FB		KiUnexpectedInterrupt203		0x02		0xFFFFF80460131A58		-		0xFFFFF80460131A58		C:\Windows\system32\ntoskrnl.exe
5		FC		KiUnexpectedInterrupt204		0x02		0xFFFFF80460131A60		-		0xFFFFF80460131A60		C:\Windows\system32\ntoskrnl.exe
5		FD		KiUnexpectedInterrupt205		0x02		0xFFFFF80460131A68		-		0xFFFFF80460131A68		C:\Windows\system32\ntoskrnl.exe
5		FE		KiUnexpectedInterrupt206		0x02		0xFFFFF80460131A70		-		0xFFFFF80460131A70		C:\Windows\system32\ntoskrnl.exe
5		FF		KiUnexpectedInterrupt207		0x02		0xFFFFF80460131A78		-		0xFFFFF80460131A78		C:\Windows\system32\ntoskrnl.exe
