[PC Hunter Standard][Kernel Hook]: 3093
挂钩对象		挂钩位置		钩子类型		挂钩处当前值		挂钩处原始值
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600C8DA7]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600C8E01]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF804600C91C0]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600C95E1]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600C9619]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600C969C]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600C9929]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600C9E5F]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CA313]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF804600CA620]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CA8F5]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CAD29]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CAD7A]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CADFC]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CB229]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CB2BB]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CB317]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CB37F]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CB69E]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CB6AB]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CB6EE]->[-]		Inline		7F FA		FF F6
len(2) [ntoskrnl.exe]		[0xFFFFF804600CBDD0]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CBE13]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF804600CBFE8]->[-]		Inline		00 97		80 FA
[*]len(6) [ntoskrnl.exe]		[0xFFFFF804600CC233]->[-]		Inline		A0 4F 9F 3E 7D FA		68 DF BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CC25F]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF804600CC4F0]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CC69B]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CDA54]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CDB33]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CDBCD]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CDCB2]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CDD74]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CDE74]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CE0D5]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CE22E]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CE596]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CE81D]->[-]		Inline		00 97		80 FA
[*]len(3) [ntoskrnl.exe]		[0xFFFFF804600CEA0B]->[-]		Inline		00 7D FA		40 FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CEA1D]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CEA77]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CEFA9]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CF057]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CFA72]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600CFBF6]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600D030C]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600D051B]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600D075F]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600D08DA]->[-]		Inline		00 97		80 FA
[*]len(3) [ntoskrnl.exe]		[0xFFFFF804600D0B82]->[-]		Inline		00 7D FA		40 FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600D0BC5]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600D0C83]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600D0C95]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600D0D2C]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600D0EC9]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600D1013]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600D1257]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600D127B]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600D1775]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600D181C]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600D1C86]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804600D408B]->[-]		Inline		00 97		80 FA
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8046014ED39]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8046014ED49]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046014EDDE]->[-]		Inline		00 FA		80 F6
len(3) [ntoskrnl.exe]		[0xFFFFF80460342788]->[-]		Inline		70 EF FB		B0 45 F7
len(2) [ntoskrnl.exe]		[0xFFFFF80460342790]->[-]		Inline		C0 EF		D0 2A
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8046036F085]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8046036F094]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF804603705C1]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF804603705EC]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460374813]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046037EC32]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046037ECED]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046037ECFA]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046038D905]->[-]		Inline		00 97		80 FA
len(5) [ntoskrnl.exe]		[0xFFFFF80460398668]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF80460398672]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804603A9575]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804603EDEB1]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804603EE01F]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF804603EFD40]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804603F0605]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804603F0EC4]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804603F14AE]->[-]		Inline		00 97		80 FA
[*]len(5) [ntoskrnl.exe]		[0xFFFFF804603F3D1B]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF804603F3D25]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804603F4393]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF804603F43A0]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804603F43BB]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804603F43F3]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF80460416255]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8046041625F]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF80460417867]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF80460417881]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF804604178BB]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF80460419B1B]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF80460419B31]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF80460419DAF]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460419E8A]->[-]		Inline		00 97		80 FA
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8046041A41C]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8046041A426]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046041A5CD]->[-]		Inline		00 97		80 FA
len(5) [ntoskrnl.exe]		[0xFFFFF8046041A6C8]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8046041A6D2]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
len(2) [ntoskrnl.exe]		[0xFFFFF80460425DA8]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460425DE7]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF80460434E60]->[-]		Inline		00 FA		80 F6
[*]len(6) [ntoskrnl.exe]		[0xFFFFF80460434E7C]->[-]		Inline		A0 4F 9F 3E 7D FA		68 DF BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460434F8C]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460434FB7]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046043503B]->[-]		Inline		00 97		80 FA
len(6) [ntoskrnl.exe]		[0xFFFFF80460435090]->[-]		Inline		A0 4F 9F 3E 7D FA		68 DF BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804604350F7]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF80460452FE4]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF80460453051]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460453C25]->[-]		Inline		00 FA		80 F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF80460453C2C]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF80460453C36]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
len(2) [ntoskrnl.exe]		[0xFFFFF80460453EC0]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460453ED4]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460453EDE]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460453F9C]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460453FA6]->[-]		Inline		7F FA		FF F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460453FD1]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804604542EF]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046046B747]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046046B793]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804604BF48B]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF804604E4158]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804605000A3]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804605000E4]->[-]		Inline		00 FA		80 F6
len(2) [ntoskrnl.exe]		[0xFFFFF80460500548]->[-]		Inline		00 FA		80 F6
len(5) [ntoskrnl.exe]		[0xFFFFF80460500640]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804605007F7]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804605008C5]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460509D6F]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460514099]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804605140D3]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460514912]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460514997]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460514AD3]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460514EE2]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804605392D6]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460575AFB]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046057F81B]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046057F847]->[-]		Inline		00 FA		80 F6
len(2) [ntoskrnl.exe]		[0xFFFFF80460593950]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046059398B]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460593E6B]->[-]		Inline		00 97		80 FA
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8046059EC7C]->[-]		Inline		40 9F 3E 7D FA		D0 BE 7D FB F6
[*]len(5) [ntoskrnl.exe]		[0xFFFFF8046059EC96]->[-]		Inline		47 9F 3E 7D FA		D7 BE 7D FB F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046059F6FA]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804605AFC96]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804605AFCC7]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804605AFD46]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804605B0435]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804605B06EC]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804605B7F44]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804605BC311]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804605BC589]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804606504C1]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460650E2D]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460650E42]->[-]		Inline		00 FA		80 F6
len(2) [ntoskrnl.exe]		[0xFFFFF80460650F60]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460651099]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460651433]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460652269]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804606531E5]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804606534EB]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460655E2B]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF80460655E78]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460656055]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF80460656578]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460657A29]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460659964]->[-]		Inline		00 FA		80 F6
len(2) [ntoskrnl.exe]		[0xFFFFF8046065C798]->[-]		Inline		00 FA		80 F6
len(2) [ntoskrnl.exe]		[0xFFFFF8046065C988]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046065CDDE]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046065D1D7]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046065D3D2]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046065D796]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046065F5F7]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046065F68A]->[-]		Inline		00 FA		80 F6
len(2) [ntoskrnl.exe]		[0xFFFFF8046065FA98]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046065FD22]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804606604CC]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046066082E]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF804606608AB]->[-]		Inline		00 97		80 FA
len(2) [ntoskrnl.exe]		[0xFFFFF80460662428]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046066263F]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460662F8B]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF8046066327F]->[-]		Inline		00 FA		80 F6
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460726D1A]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460726E1B]->[-]		Inline		00 97		80 FA
[*]len(2) [ntoskrnl.exe]		[0xFFFFF80460726EDF]->[-]		Inline		00 97		80 FA
len(24) [BOOTVID.dll]		[0xFFFFF80853653108]->[-]		Inline		40 B7 E0 5F 04 F8 FF FF E0 48 20 60 04 F8 FF FF 40 9B E0 5F 04 F8 FF FF		92 80 00 00 00 00 00 00 A4 80 00 00 00 00 00 00 80 80 00 00 00 00 00 00
[*]len(12) [clipsp.sys]		[0xFFFFF8085456F3DC]->[-]		Inline		8B 51 0C 33 C0 39 51 08 0F 94 C0 C3		7E A7 D9 AF BB 12 F4 38 41 FF 4F 73
len(5) [clipsp.sys]		[0xFFFFF8085456F820]->[-]		Inline		48 8B 41 18 C3		66 80 49 89 B7
len(4) [clipsp.sys]		[0xFFFFF8085456F830]->[-]		Inline		8B 41 20 C3		37 F0 47 1E
[*]len(45) [clipsp.sys]		[0xFFFFF8085456F8CC]->[-]		Inline		48 83 EC 28 48 8D 0D D9 BB FA FF E8 6C F7 FF FF 48 8B 0D CD BB FA FF E8 E0 44 FC FF 48 8D 0D D1 BB FA FF E8 80 02 00 00 48 83 C4 28 C3		52 23 8A 63 C7 27 5E 2D F1 87 E2 3D 6E 59 5D 9B 0C FA 45 76 6C 50 35 D5 72 E8 D7 23 7E 04 8C B7 E3 4C 50 FD 85 CC C4 22 B8 C4 34 0C 25
len(3) [clipsp.sys]		[0xFFFFF8085456FA28]->[-]		Inline		33 C0 C3		C9 C2 CA
len(19) [clipsp.sys]		[0xFFFFF8085456FA40]->[-]		Inline		48 83 EC 28 48 85 C9 74 05 E8 A2 1F 00 00 48 83 C4 28 C3		98 75 CC CD 94 03 F8 09 47 16 DA 95 B0 DE 86 C8 33 14 45
len(18) [clipsp.sys]		[0xFFFFF8085456FA60]->[-]		Inline		F0 FF 81 A8 01 00 00 48 85 D2 74 03 48 89 0A 33 C0 C3		7E 94 9D 16 54 11 F6 93 C7 F0 75 D1 3E 50 CB 44 58 6D
len(5) [clipsp.sys]		[0xFFFFF8085456FA80]->[-]		Inline		48 8B 41 78 C3		34 47 A4 74 3B
len(5) [clipsp.sys]		[0xFFFFF8085456FA90]->[-]		Inline		0F B7 41 70 C3		75 DC B0 0C 96
len(19) [clipsp.sys]		[0xFFFFF8085456FAA0]->[-]		Inline		48 85 D2 74 0B 48 89 51 10 F0 FF 82 A8 01 00 00 33 C0 C3		B1 C0 58 DA FD 4F 7B 36 C7 F4 15 BF D7 AC DC DB 5B 6C D5
[*]len(45) [clipsp.sys]		[0xFFFFF8085456FABC]->[-]		Inline		48 83 EC 28 48 8D 0D 91 B9 FA FF E8 7C F5 FF FF 48 8B 0D 85 B9 FA FF E8 F0 42 FC FF 48 8D 0D 89 B9 FA FF E8 90 00 00 00 48 83 C4 28 C3		67 58 F8 B3 37 36 B4 63 A1 9C 8F 37 AB F4 91 0A 29 73 BD 32 9E 8E C1 4B 32 B2 20 14 D2 D3 BA 15 37 84 5C 2A AE DA F3 ED 00 5E F6 8F 66
len(3) [clipsp.sys]		[0xFFFFF8085456FAF0]->[-]		Inline		33 C0 C3		DA 5A 71
[*]len(17) [clipsp.sys]		[0xFFFFF8085456FAFC]->[-]		Inline		48 83 EC 28 33 D2 FF 15 00 65 FB FF 48 83 C4 28 C3		E8 3C CC 06 30 C2 87 0C E1 88 6C 3E 3F 09 77 77 0E
[*]len(17) [clipsp.sys]		[0xFFFFF8085456FB14]->[-]		Inline		48 83 EC 28 33 D2 FF 15 F0 64 FB FF 48 83 C4 28 C3		DB 50 91 D7 4E F9 7F D5 5B 4F 7D 20 DB FD 03 48 9C
[*]len(15) [clipsp.sys]		[0xFFFFF8085456FB2C]->[-]		Inline		48 83 EC 28 FF 15 E2 64 FB FF 48 83 C4 28 C3		59 E4 51 03 E4 FD AC B5 AE DD 7B 77 4D 88 13
[*]len(17) [clipsp.sys]		[0xFFFFF8085456FB44]->[-]		Inline		48 83 EC 28 33 D2 FF 15 D0 64 FB FF 48 83 C4 28 C3		86 9B F1 DD B8 FF EE C4 20 59 68 7D 20 B8 70 2D EF
[*]len(17) [clipsp.sys]		[0xFFFFF8085456FB5C]->[-]		Inline		48 83 EC 28 33 D2 FF 15 B8 64 FB FF 48 83 C4 28 C3		10 CA 02 E5 E1 6D D4 9E 86 B6 2E A9 BA 25 2A AD 4B
[*]len(15) [clipsp.sys]		[0xFFFFF8085456FB74]->[-]		Inline		48 83 EC 28 FF 15 82 64 FB FF 48 83 C4 28 C3		99 62 BC 2F 25 59 FD 0E 46 0D 36 B8 F0 DC 17
len(18) [clipsp.sys]		[0xFFFFF80854570128]->[-]		Inline		33 C0 48 85 C9 74 05 66 39 01 75 05 B8 01 00 00 00 C3		5F 9C 18 EC 5E A3 C1 CE 71 4D 46 3B 1E 76 9C 0A E4 E5
len(32) [clipsp.sys]		[0xFFFFF808545701D8]->[-]		Inline		45 33 C0 B8 01 00 00 00 85 D2 74 13 80 39 00 75 0C 44 03 C0 48 03 C8 44 3B C2 72 F0 C3 33 C0 C3		13 EC 56 F1 56 46 8A 4A 7A B9 8A B0 11 15 D7 D3 1E 82 92 51 04 AE 67 D1 80 5F 8F 8C C6 2C 04 5E
len(20) [clipsp.sys]		[0xFFFFF80854570410]->[-]		Inline		48 83 EC 28 48 85 C9 74 06 FF 15 29 5D FB FF 48 83 C4 28 C3		CD CA CC 6D 5B 98 2F 7A 13 A9 81 77 7C C6 37 B7 A2 23 BA 4F
[*]len(20) [clipsp.sys]		[0xFFFFF8085457042C]->[-]		Inline		48 83 EC 28 48 85 C9 74 06 FF 15 4D 5D FB FF 48 83 C4 28 C3		F4 BD F6 99 50 A3 0C 16 63 C4 1B 16 D7 D5 ED 3F 6E 64 E0 92
len(34) [clipsp.sys]		[0xFFFFF808545706A0]->[-]		Inline		48 83 EC 38 44 89 4C 24 28 41 B9 03 00 00 00 4C 89 44 24 20 45 33 C0 FF 15 F3 5A FB FF 48 83 C4 38 C3		67 7E F9 D5 C6 0F EF 29 1B 1B 49 EF 18 56 68 9D 84 3A AA 55 28 15 B1 09 61 A7 14 2A FE 4C BF 84 EB 46
